id,app_id,ccu,collected_at
8065,941460,6,2026-05-24 17:30:27.732295
8066,942970,36,2026-05-24 17:30:29.007457
8067,943380,2,2026-05-24 17:30:30.507527
8068,945360,11302,2026-05-24 17:30:31.756574
8069,945490,0,2026-05-24 17:30:33.045053
8070,946050,267,2026-05-24 17:30:34.322869
8071,947940,0,2026-05-24 17:30:35.621154
8072,948740,44,2026-05-24 17:30:36.918376
8073,949230,10554,2026-05-24 17:30:38.172775
8074,950100,1,2026-05-24 17:30:39.493023
8075,950670,0,2026-05-24 17:30:40.797374
8076,951440,102,2026-05-24 17:30:42.090857
8077,952040,10,2026-05-24 17:30:43.440051
8078,952060,1434,2026-05-24 17:30:44.675457
8079,952070,60,2026-05-24 17:30:45.996616
8080,952860,39,2026-05-24 17:30:47.317901
8081,953490,64,2026-05-24 17:30:48.546743
8082,954740,73,2026-05-24 17:30:49.895067
8083,954850,131,2026-05-24 17:30:51.109788
8084,955050,6,2026-05-24 17:30:52.412307
8085,955740,14,2026-05-24 17:30:53.766747
8086,955900,274,2026-05-24 17:30:55.051679
8087,956030,37,2026-05-24 17:30:56.440251
8088,958400,11,2026-05-24 17:30:57.815094
8089,959080,0,2026-05-24 17:30:59.130510
8090,960090,10552,2026-05-24 17:31:00.356122
8091,960170,217,2026-05-24 17:31:01.598187
8092,960690,16,2026-05-24 17:31:02.909395
8093,960910,295,2026-05-24 17:31:04.146802
8094,960990,368,2026-05-24 17:31:05.407202
8095,961200,3213,2026-05-24 17:31:06.715429
8096,962130,3337,2026-05-24 17:31:08.007873
8097,962400,255,2026-05-24 17:31:09.408081
8098,962730,81,2026-05-24 17:31:10.659013
8099,963330,4,2026-05-24 17:31:11.950681
8100,963930,50,2026-05-24 17:31:13.279231
8101,964350,1,2026-05-24 17:31:14.646388
8102,964440,1,2026-05-24 17:31:15.944756
8103,964800,19,2026-05-24 17:31:17.167049
8104,965200,94,2026-05-24 17:31:18.397660
8105,965580,189,2026-05-24 17:31:19.783997
8106,966330,10,2026-05-24 17:31:21.087996
8107,967050,117,2026-05-24 17:31:22.443253
8108,967250,1,2026-05-24 17:31:23.735477
8109,969760,1,2026-05-24 17:31:25.048792
8110,969990,96,2026-05-24 17:31:26.381351
8111,970500,5,2026-05-24 17:31:27.680599
8112,970830,76,2026-05-24 17:31:29.046639
8113,972660,427,2026-05-24 17:31:30.318223
8114,973230,87,2026-05-24 17:31:31.590760
8115,973760,84,2026-05-24 17:31:32.819878
8116,973810,39,2026-05-24 17:31:34.189193
8117,975370,1173,2026-05-24 17:31:35.468630
8118,976310,2684,2026-05-24 17:31:36.763679
8119,976590,100,2026-05-24 17:31:38.119211
8120,976730,6279,2026-05-24 17:31:39.329406
8121,976890,15,2026-05-24 17:31:40.651776
8122,977400,4880,2026-05-24 17:31:41.944800
8123,977880,55,2026-05-24 17:31:43.304300
8124,977950,629,2026-05-24 17:31:44.572072
8125,978460,15,2026-05-24 17:31:45.931060
8126,979060,85,2026-05-24 17:31:47.299279
8127,979070,19,2026-05-24 17:31:48.624201
8128,979080,1,2026-05-24 17:31:49.917828
8129,979110,5137,2026-05-24 17:31:51.375397
8130,979120,84,2026-05-24 17:31:52.753962
8131,979640,92,2026-05-24 17:31:54.108463
8132,979690,94,2026-05-24 17:31:55.360476
8133,979920,303,2026-05-24 17:31:56.590598
8134,980610,249,2026-05-24 17:31:57.890947
8135,981430,51,2026-05-24 17:31:59.140778
8136,981890,13,2026-05-24 17:32:00.454991
8137,982510,0,2026-05-24 17:32:01.778263
8138,983870,1242,2026-05-24 17:32:03.038990
8139,983970,25,2026-05-24 17:32:04.350922
8140,984110,0,2026-05-24 17:32:05.671984
8141,985830,16,2026-05-24 17:32:06.976117
8142,985890,191,2026-05-24 17:32:08.326653
8143,986130,272,2026-05-24 17:32:09.644833
8144,987350,0,2026-05-24 17:32:10.966751
8145,987840,154,2026-05-24 17:32:12.215251
8146,989440,5,2026-05-24 17:32:13.524669
8147,990080,6806,2026-05-24 17:32:14.764813
8148,990630,41,2026-05-24 17:32:15.992473
8149,991170,43,2026-05-24 17:32:17.344137
8150,991780,18,2026-05-24 17:32:18.643505
8151,992300,63,2026-05-24 17:32:19.934163
8152,992310,0,2026-05-24 17:32:21.314975
8153,992490,3,2026-05-24 17:32:22.615698
8154,992640,0,2026-05-24 17:32:23.908414
8155,993090,4438,2026-05-24 17:32:25.108110
8156,993870,0,2026-05-24 17:32:26.426159
8157,994140,0,2026-05-24 17:32:27.729951
8158,994220,3,2026-05-24 17:32:29.031873
8159,994280,17,2026-05-24 17:32:30.252482
8160,994730,18,2026-05-24 17:32:31.581683
8161,996470,164,2026-05-24 17:32:32.832715
8162,996580,299,2026-05-24 17:32:34.089661
8163,996770,45,2026-05-24 17:32:35.396645
8164,997010,467,2026-05-24 17:32:36.723157
8165,997070,89,2026-05-24 17:32:37.959484
8166,998930,1,2026-05-24 17:32:39.253106
8167,999220,14,2026-05-24 17:32:40.656562
8168,1000010,7,2026-05-24 17:32:41.954128
8169,1000360,46,2026-05-24 17:32:43.306665
8170,1000410,7,2026-05-24 17:32:44.610593
8171,1001270,151,2026-05-24 17:32:45.833379
8172,1002970,0,2026-05-24 17:32:47.152801
8173,1003590,166,2026-05-24 17:32:48.583610
8174,1003890,27,2026-05-24 17:32:49.895357
8175,1004750,50,2026-05-24 17:32:51.195539
8176,1007040,219,2026-05-24 17:32:52.433780
8177,1008710,0,2026-05-24 17:32:53.731052
8178,1009290,32,2026-05-24 17:32:55.063359
8179,1009560,87,2026-05-24 17:32:56.370778
8180,1009850,4723,2026-05-24 17:32:57.655706
8181,1010750,17,2026-05-24 17:32:58.987369
8182,1010800,2,2026-05-24 17:33:00.302772
8183,1012030,3,2026-05-24 17:33:01.619050
8184,1012790,41,2026-05-24 17:33:02.945547
8185,1012880,175,2026-05-24 17:33:04.263753
8186,1013320,1807,2026-05-24 17:33:05.491198
8187,1015500,7,2026-05-24 17:33:06.833151
8188,1016120,18,2026-05-24 17:33:08.161391
8189,1016600,1,2026-05-24 17:33:09.483053
8190,1016790,7,2026-05-24 17:33:10.812696
8191,1016800,70,2026-05-24 17:33:12.158736
8192,1016920,123,2026-05-24 17:33:13.373909
8193,1016950,268,2026-05-24 17:33:14.625260
8194,1017180,429,2026-05-24 17:33:15.867282
8195,1017900,872,2026-05-24 17:33:17.161728
8196,1018830,113,2026-05-24 17:33:18.430811
8197,1021210,140,2026-05-24 17:33:19.733353
8198,1021950,3,2026-05-24 17:33:21.042765
8199,1022450,707,2026-05-24 17:33:22.347113
8200,1024380,3,2026-05-24 17:33:23.654200
8201,1024480,3,2026-05-24 17:33:24.869457
8202,1024890,0,2026-05-24 17:33:26.169897
8203,1025580,0,2026-05-24 17:33:27.531253
8204,1025600,139,2026-05-24 17:33:28.794479
8205,1025960,6,2026-05-24 17:33:30.099881
8206,1026680,275,2026-05-24 17:33:31.322082
8207,1028470,0,2026-05-24 17:33:32.898662
8208,1029500,7,2026-05-24 17:33:34.186399
8209,1029550,82,2026-05-24 17:33:35.414502
8210,1029690,1344,2026-05-24 17:33:36.743466
