id,app_id,owners_min,owners_max,average_playtime,median_playtime,peak_ccu,collected_at
57,3483,200000,500000,0,0,21,2026-05-23 20:35:05.519289
58,3540,200000,500000,0,0,103,2026-05-23 20:35:07.354353
59,3590,2000000,5000000,0,0,2656,2026-05-23 20:35:09.193836
60,3620,200000,500000,0,0,205,2026-05-23 20:35:11.039339
61,3700,500000,1000000,0,0,21,2026-05-23 20:35:12.892625
62,3720,200000,500000,0,0,13,2026-05-23 20:35:14.731859
63,3730,200000,500000,0,0,7,2026-05-23 20:35:16.467810
64,3830,1000000,2000000,0,0,56,2026-05-23 20:35:18.311664
65,3910,1000000,2000000,0,0,1383,2026-05-23 20:35:21.988821
66,3920,200000,500000,0,0,108,2026-05-23 20:35:23.841028
67,3990,500000,1000000,0,0,144,2026-05-23 20:35:25.682474
68,4230,0,20000,0,0,0,2026-05-23 20:35:29.355759
69,4500,1000000,2000000,0,0,185,2026-05-23 20:35:31.201176
70,4560,2000000,5000000,0,0,65,2026-05-23 20:35:33.038462
71,4570,1000000,2000000,0,0,76,2026-05-23 20:35:34.772110
72,4580,1000000,2000000,0,0,236,2026-05-23 20:35:36.496750
73,4700,1000000,2000000,0,0,2814,2026-05-23 20:35:38.342307
74,4720,200000,500000,0,0,6,2026-05-23 20:35:40.073840
75,4760,1000000,2000000,0,0,552,2026-05-23 20:35:41.906980
76,4770,500000,1000000,0,0,18,2026-05-23 20:35:43.740676
77,4780,200000,500000,0,0,0,2026-05-23 20:35:45.572634
78,4850,200000,500000,0,0,124,2026-05-23 20:35:47.427901
79,4920,1000000,2000000,0,0,95,2026-05-23 20:35:49.266102
80,6000,1000000,2000000,0,0,68,2026-05-23 20:35:50.995678
81,6010,200000,500000,0,0,6,2026-05-23 20:35:52.825016
82,6020,500000,1000000,0,0,138,2026-05-23 20:35:54.649917
83,6030,500000,1000000,0,0,40,2026-05-23 20:35:56.386677
84,6060,2000000,5000000,0,0,323,2026-05-23 20:35:58.153653
85,6120,200000,500000,0,0,2,2026-05-23 20:36:00.012313
86,6310,200000,500000,0,0,2,2026-05-23 20:36:01.846417
87,6370,500000,1000000,0,0,3,2026-05-23 20:36:03.692260
88,6550,200000,500000,0,0,8,2026-05-23 20:36:05.423722
89,6800,500000,1000000,0,0,54,2026-05-23 20:36:07.259884
90,6810,200000,500000,0,0,25,2026-05-23 20:36:09.139515
91,6830,500000,1000000,0,0,26,2026-05-23 20:36:10.970625
92,6840,500000,1000000,0,0,6,2026-05-23 20:36:12.816421
93,6850,1000000,2000000,0,0,19,2026-05-23 20:36:14.659435
94,6860,2000000,5000000,0,0,66,2026-05-23 20:36:16.509041
95,6870,500000,1000000,0,0,2,2026-05-23 20:36:18.359067
96,6880,1000000,2000000,0,0,8,2026-05-23 20:36:20.210525
97,6900,500000,1000000,0,0,20,2026-05-23 20:36:22.242371
98,6910,1000000,2000000,0,0,48,2026-05-23 20:36:24.071666
99,6920,1000000,2000000,0,0,3,2026-05-23 20:36:25.805086
100,6980,500000,1000000,0,0,6,2026-05-23 20:36:27.540624
101,7000,500000,1000000,0,0,23,2026-05-23 20:36:29.382098
102,7110,200000,500000,0,0,3,2026-05-23 20:36:31.231986
103,7200,200000,500000,0,0,75,2026-05-23 20:36:33.073928
104,7510,500000,1000000,0,0,132,2026-05-23 20:36:34.922258
105,7520,500000,1000000,0,0,27,2026-05-23 20:36:36.755505
106,7530,200000,500000,0,0,124,2026-05-23 20:36:38.496745
107,7600,500000,1000000,0,0,73,2026-05-23 20:36:40.330023
108,7610,200000,500000,0,0,42,2026-05-23 20:36:42.164014
109,7620,200000,500000,0,0,86,2026-05-23 20:36:44.006904
110,7650,500000,1000000,0,0,16,2026-05-23 20:36:45.842132
111,7660,200000,500000,0,0,11,2026-05-23 20:36:47.677477
112,7670,2000000,5000000,0,0,44,2026-05-23 20:36:49.518208
113,7760,1000000,2000000,0,0,49,2026-05-23 20:36:51.372067
114,7800,200000,500000,0,0,6,2026-05-23 20:36:53.209566
115,7830,500000,1000000,0,0,20,2026-05-23 20:36:55.048091
116,7860,200000,500000,0,0,0,2026-05-23 20:36:56.807383
117,7940,2000000,5000000,0,0,377,2026-05-23 20:36:58.543353
118,8000,500000,1000000,0,0,29,2026-05-23 20:37:00.383279
119,8080,500000,1000000,0,0,0,2026-05-23 20:37:02.118904
120,8140,500000,1000000,0,0,19,2026-05-23 20:37:03.965687
121,8170,200000,500000,0,0,7,2026-05-23 20:37:05.809674
122,8190,2000000,5000000,0,0,90,2026-05-23 20:37:07.728688
123,8600,500000,1000000,0,0,9,2026-05-23 20:37:11.405959
124,8800,500000,1000000,0,0,1395,2026-05-23 20:37:13.248950
125,8850,1000000,2000000,0,0,23,2026-05-23 20:37:15.076489
126,8870,2000000,5000000,0,0,301,2026-05-23 20:37:16.917872
127,8880,200000,500000,0,0,1,2026-05-23 20:37:18.767490
128,8930,10000000,20000000,0,0,12206,2026-05-23 20:37:20.605355
129,9000,200000,500000,0,0,1,2026-05-23 20:37:24.173867
130,9010,2000000,5000000,0,0,26,2026-05-23 20:37:25.914035
131,9050,500000,1000000,0,0,49,2026-05-23 20:37:27.803449
132,9160,200000,500000,0,0,1,2026-05-23 20:37:29.636150
133,9200,1000000,2000000,0,0,34,2026-05-23 20:37:31.478468
134,9310,500000,1000000,0,0,42,2026-05-23 20:37:33.212659
135,9340,1000000,2000000,0,0,19,2026-05-23 20:37:35.050037
136,9350,1000000,2000000,0,0,40,2026-05-23 20:37:36.887918
137,9420,1000000,2000000,0,0,691,2026-05-23 20:37:38.720611
138,9450,1000000,2000000,0,0,673,2026-05-23 20:37:40.460762
139,9460,200000,500000,0,0,2,2026-05-23 20:37:42.292239
140,9480,2000000,5000000,0,0,95,2026-05-23 20:37:44.027492
141,9880,500000,1000000,0,0,113,2026-05-23 20:37:45.869362
142,9900,2000000,5000000,0,0,1057,2026-05-23 20:37:47.709291
143,10090,2000000,5000000,0,0,433,2026-05-23 20:37:49.445886
144,10150,1000000,2000000,0,0,223,2026-05-23 20:37:51.286333
145,10180,5000000,10000000,0,0,399,2026-05-23 20:37:53.035965
146,10500,1000000,2000000,0,0,2028,2026-05-23 20:37:54.899027
147,10680,1000000,2000000,0,0,49,2026-05-23 20:37:56.637046
148,11020,2000000,5000000,0,0,181,2026-05-23 20:37:58.491879
149,11140,200000,500000,0,0,2,2026-05-23 20:38:00.455082
150,11200,200000,500000,0,0,1,2026-05-23 20:38:02.293527
151,11450,500000,1000000,0,0,27,2026-05-23 20:38:04.194938
152,11610,500000,1000000,0,0,11,2026-05-23 20:38:06.042849
153,12100,2000000,5000000,0,0,42,2026-05-23 20:38:07.787003
154,12110,1000000,2000000,0,0,113,2026-05-23 20:38:09.541875
155,12120,2000000,5000000,0,0,363,2026-05-23 20:38:11.277863
156,12130,500000,1000000,0,0,15,2026-05-23 20:38:13.120609
157,12140,1000000,2000000,0,0,43,2026-05-23 20:38:14.951297
158,12150,500000,1000000,0,0,36,2026-05-23 20:38:16.786697
159,12200,2000000,5000000,0,0,221,2026-05-23 20:38:18.631440
160,12210,5000000,10000000,0,0,2122,2026-05-23 20:38:20.483475
161,12320,200000,500000,0,0,37,2026-05-23 20:38:22.335902
162,12360,500000,1000000,0,0,42,2026-05-23 20:38:24.170720
163,12710,500000,1000000,0,0,18,2026-05-23 20:38:26.008691
164,12770,200000,500000,0,0,1,2026-05-23 20:38:27.842006
165,12810,1000000,2000000,0,0,19,2026-05-23 20:38:29.676176
166,12830,500000,1000000,0,0,5,2026-05-23 20:38:31.523563
167,12900,1000000,2000000,0,0,11,2026-05-23 20:38:33.398212
168,13140,1000000,2000000,0,0,1,2026-05-23 20:38:35.243654
169,13200,200000,500000,0,0,1,2026-05-23 20:38:37.112892
170,13210,1000000,2000000,0,0,19,2026-05-23 20:38:38.947403
171,13230,1000000,2000000,0,0,39,2026-05-23 20:38:40.847772
172,13240,200000,500000,0,0,26,2026-05-23 20:38:42.770198
173,13250,500000,1000000,0,0,3,2026-05-23 20:38:44.616094
174,13500,200000,500000,0,0,18,2026-05-23 20:38:46.456231
175,13520,2000000,5000000,0,0,50,2026-05-23 20:38:48.289436
176,13530,200000,500000,0,0,24,2026-05-23 20:38:50.126433
177,13540,200000,500000,0,0,5,2026-05-23 20:38:51.969376
178,13560,500000,1000000,0,0,15,2026-05-23 20:38:53.812672
179,13570,200000,500000,0,0,26,2026-05-23 20:38:55.693431
180,13580,200000,500000,0,0,9,2026-05-23 20:38:57.575481
181,13600,500000,1000000,0,0,26,2026-05-23 20:38:59.413907
182,15100,1000000,2000000,0,0,61,2026-05-23 20:39:01.263828
183,15120,500000,1000000,0,0,20,2026-05-23 20:39:03.117936
184,15130,200000,500000,0,0,3,2026-05-23 20:39:05.049463
185,15170,500000,1000000,0,0,175,2026-05-23 20:39:06.883244
186,15320,200000,500000,0,0,20,2026-05-23 20:39:08.735055
187,15370,200000,500000,0,0,269,2026-05-23 20:39:10.608579
188,15560,200000,500000,0,0,0,2026-05-23 20:39:12.519474
189,15620,2000000,5000000,0,0,152,2026-05-23 20:39:14.363277
190,15700,500000,1000000,0,0,7,2026-05-23 20:39:16.202383
191,15710,200000,500000,0,0,6,2026-05-23 20:39:18.037648
192,15750,200000,500000,0,0,2,2026-05-23 20:39:19.943110
193,16450,500000,1000000,0,0,41,2026-05-23 20:39:21.934216
194,16720,200000,500000,0,0,2,2026-05-23 20:39:23.775569
195,16730,200000,500000,0,0,2,2026-05-23 20:39:25.625298
196,16900,1000000,2000000,0,0,349,2026-05-23 20:39:29.308191
197,17080,1000000,2000000,0,0,0,2026-05-23 20:39:31.143525
198,17300,1000000,2000000,0,0,10,2026-05-23 20:39:32.992294
199,17330,1000000,2000000,0,0,5,2026-05-23 20:39:34.845577
200,17390,2000000,5000000,0,0,599,2026-05-23 20:39:36.714724
201,17410,2000000,5000000,0,0,43,2026-05-23 20:39:38.560123
202,17430,1000000,2000000,0,0,13,2026-05-23 20:39:40.420332
203,17450,500000,1000000,0,0,7,2026-05-23 20:39:42.279966
204,17460,1000000,2000000,0,0,22,2026-05-23 20:39:44.116164
205,17470,2000000,5000000,0,0,43,2026-05-23 20:39:45.964486
206,17480,1000000,2000000,0,0,362,2026-05-23 20:39:47.804456
207,17500,500000,1000000,0,0,13,2026-05-23 20:39:49.651754
208,17570,1000000,2000000,0,0,13,2026-05-23 20:39:51.487505
209,17710,200000,500000,0,0,0,2026-05-23 20:39:53.368172
210,17740,500000,1000000,0,0,3,2026-05-23 20:39:55.228396
211,18300,200000,500000,0,0,0,2026-05-23 20:39:57.103521
212,18500,500000,1000000,0,0,55,2026-05-23 20:39:58.941993
213,18700,200000,500000,0,0,0,2026-05-23 20:40:00.860695
214,19680,1000000,2000000,0,0,260,2026-05-23 20:40:02.708680
215,19830,200000,500000,0,0,7,2026-05-23 20:40:04.551383
216,19900,1000000,2000000,0,0,77,2026-05-23 20:40:06.391794
217,19980,200000,500000,0,0,12,2026-05-23 20:40:08.412183
218,20500,1000000,2000000,0,0,5,2026-05-23 20:40:10.343341
219,20510,1000000,2000000,0,0,107,2026-05-23 20:40:12.186016
220,20530,500000,1000000,0,0,4,2026-05-23 20:40:14.083411
221,20540,500000,1000000,0,0,45,2026-05-23 20:40:15.922467
222,20550,200000,500000,0,0,1,2026-05-23 20:40:17.791965
223,20570,1000000,2000000,0,0,30,2026-05-23 20:40:19.640674
224,20820,200000,500000,0,0,0,2026-05-23 20:40:21.478802
225,20900,2000000,5000000,0,0,616,2026-05-23 20:40:23.315338
226,20920,2000000,5000000,0,0,479,2026-05-23 20:40:25.160889
227,21000,500000,1000000,0,0,118,2026-05-23 20:40:27.018108
228,21090,1000000,2000000,0,0,87,2026-05-23 20:40:28.904355
229,21100,1000000,2000000,0,0,36,2026-05-23 20:40:30.830727
230,21130,1000000,2000000,0,0,82,2026-05-23 20:40:32.680126
231,21670,200000,500000,0,0,5,2026-05-23 20:40:34.523042
232,21680,200000,500000,0,0,0,2026-05-23 20:40:36.362466
233,21690,1000000,2000000,0,0,566,2026-05-23 20:40:38.198507
234,21800,200000,500000,0,0,13,2026-05-23 20:40:40.234039
235,21970,500000,1000000,0,0,207,2026-05-23 20:40:42.083403
236,21980,200000,500000,0,0,19,2026-05-23 20:40:43.820161
237,22000,1000000,2000000,0,0,20,2026-05-23 20:40:45.662353
238,22100,500000,1000000,0,0,51,2026-05-23 20:40:47.494959
239,22120,200000,500000,0,0,4,2026-05-23 20:40:49.327429
240,22180,200000,500000,0,0,5,2026-05-23 20:40:51.176262
241,22200,200000,500000,0,0,12,2026-05-23 20:40:53.201806
242,22230,200000,500000,0,0,2,2026-05-23 20:40:55.339002
243,22300,1000000,2000000,0,0,44,2026-05-23 20:40:57.184852
244,22320,1000000,2000000,0,0,635,2026-05-23 20:40:59.032916
245,22330,2000000,5000000,0,0,1156,2026-05-23 20:41:00.877042
246,22340,200000,500000,0,0,2,2026-05-23 20:41:02.742917
247,22350,500000,1000000,0,0,22,2026-05-23 20:41:04.575539
248,22370,2000000,5000000,0,0,318,2026-05-23 20:41:06.417264
249,22380,5000000,10000000,0,0,3892,2026-05-23 20:41:08.253272
250,22600,500000,1000000,0,0,24,2026-05-23 20:41:10.085348
251,22610,500000,1000000,0,0,2,2026-05-23 20:41:11.928555
252,22650,500000,1000000,0,0,0,2026-05-23 20:41:13.830919
253,22670,200000,500000,0,0,1,2026-05-23 20:41:15.724661
254,23310,1000000,2000000,0,0,26,2026-05-23 20:41:17.569800
255,23450,200000,500000,0,0,8,2026-05-23 20:41:19.424935
256,23490,1000000,2000000,0,0,5,2026-05-23 20:41:21.259223
257,24010,1000000,2000000,0,0,503,2026-05-23 20:41:23.097987
258,24200,1000000,2000000,0,0,546,2026-05-23 20:41:24.945118
259,24240,2000000,5000000,0,0,38,2026-05-23 20:41:26.785510
260,24400,200000,500000,0,0,1,2026-05-23 20:41:28.625184
261,24720,500000,1000000,0,0,136,2026-05-23 20:41:30.718240
262,24740,500000,1000000,0,0,16,2026-05-23 20:41:32.675155
263,24780,500000,1000000,0,0,331,2026-05-23 20:41:34.511815
264,24790,500000,1000000,0,0,276,2026-05-23 20:41:36.359496
265,24800,500000,1000000,0,0,292,2026-05-23 20:41:38.237938
266,24810,200000,500000,0,0,346,2026-05-23 20:41:40.100367
267,24840,500000,1000000,0,0,9,2026-05-23 20:41:41.996057
268,24870,200000,500000,0,0,4,2026-05-23 20:41:43.846772
269,24880,200000,500000,0,0,37,2026-05-23 20:41:45.679494
270,24960,2000000,5000000,0,0,22,2026-05-23 20:41:47.511849
271,24980,1000000,2000000,0,0,8,2026-05-23 20:41:49.359150
272,25000,500000,1000000,0,0,28,2026-05-23 20:41:51.218820
273,25800,200000,500000,0,0,36,2026-05-23 20:41:53.051671
274,25890,500000,1000000,0,0,49,2026-05-23 20:41:54.903861
275,25900,200000,500000,0,0,101,2026-05-23 20:41:56.741268
276,25980,200000,500000,0,0,14,2026-05-23 20:41:58.628729
277,26500,200000,500000,0,0,0,2026-05-23 20:42:00.502117
278,26800,1000000,2000000,0,0,5,2026-05-23 20:42:02.342172
279,26900,500000,1000000,0,0,1,2026-05-23 20:42:04.232701
280,28000,500000,1000000,0,0,11,2026-05-23 20:42:06.135288
281,29180,200000,500000,0,0,3,2026-05-23 20:42:07.987951
282,29800,200000,500000,0,0,0,2026-05-23 20:42:09.871272
283,29900,500000,1000000,0,0,36,2026-05-23 20:42:11.773678
284,31170,200000,500000,0,0,0,2026-05-23 20:42:13.643145
285,31220,100000,200000,0,0,1,2026-05-23 20:42:15.486452
286,31270,500000,1000000,0,0,1,2026-05-23 20:42:17.319842
287,31280,1000000,2000000,0,0,13,2026-05-23 20:42:19.254374
288,31290,500000,1000000,0,0,1,2026-05-23 20:42:21.084670
289,32330,200000,500000,0,0,22,2026-05-23 20:42:22.938408
290,32360,500000,1000000,0,0,16,2026-05-23 20:42:24.771427
291,32370,2000000,5000000,0,0,424,2026-05-23 20:42:26.607559
292,32380,500000,1000000,0,0,14,2026-05-23 20:42:31.481977
293,32390,200000,500000,0,0,2,2026-05-23 20:42:33.358102
294,32400,200000,500000,0,0,9,2026-05-23 20:42:35.241088
295,32420,200000,500000,0,0,1,2026-05-23 20:42:37.157767
296,32430,1000000,2000000,0,0,197,2026-05-23 20:42:39.020238
297,32440,1000000,2000000,0,0,334,2026-05-23 20:42:40.859272
298,32460,200000,500000,0,0,7,2026-05-23 20:42:42.709353
299,32500,1000000,2000000,0,0,43,2026-05-23 20:42:44.586672
300,32510,500000,1000000,0,0,160,2026-05-23 20:42:46.423758
301,32800,1000000,2000000,0,0,16,2026-05-23 20:42:48.270437
302,33100,500000,1000000,0,0,26,2026-05-23 20:42:50.115023
303,33110,200000,500000,0,0,1,2026-05-23 20:42:51.965954
304,33120,200000,500000,0,0,26,2026-05-23 20:42:53.805444
305,33130,200000,500000,0,0,4,2026-05-23 20:42:55.681734
306,33220,100000,200000,0,0,1,2026-05-23 20:42:57.525188
307,33230,2000000,5000000,0,0,188,2026-05-23 20:42:59.362371
308,33320,200000,500000,0,0,5,2026-05-23 20:43:01.209509
309,33460,200000,500000,0,0,4,2026-05-23 20:43:03.042790
310,33520,200000,500000,0,0,15,2026-05-23 20:43:04.905762
311,33600,200000,500000,0,0,4,2026-05-23 20:43:06.750538
312,33670,200000,500000,0,0,4,2026-05-23 20:43:08.587884
313,33900,2000000,5000000,0,0,0,2026-05-23 20:43:10.426971
314,33910,200000,500000,0,0,14,2026-05-23 20:43:12.269063
315,33930,2000000,5000000,0,0,113,2026-05-23 20:43:14.178193
316,34010,500000,1000000,0,0,10,2026-05-23 20:43:16.029938
317,34030,1000000,2000000,0,0,929,2026-05-23 20:43:17.869974
318,34190,200000,500000,0,0,23,2026-05-23 20:43:19.985717
319,34270,1000000,2000000,0,0,22,2026-05-23 20:43:21.824716
320,34330,2000000,5000000,0,0,1807,2026-05-23 20:43:23.664492
321,34900,500000,1000000,0,0,6,2026-05-23 20:43:25.498780
322,35000,200000,500000,0,0,10,2026-05-23 20:43:27.383919
323,35130,500000,1000000,0,0,4,2026-05-23 20:43:29.226378
324,35140,2000000,5000000,0,0,601,2026-05-23 20:43:31.071042
325,35450,2000000,5000000,0,0,92,2026-05-23 20:43:32.921786
326,35460,200000,500000,0,0,2,2026-05-23 20:43:35.023422
327,35700,2000000,5000000,0,0,16,2026-05-23 20:43:36.876983
328,35720,2000000,5000000,0,0,18,2026-05-23 20:43:38.713964
329,38700,200000,500000,0,0,3,2026-05-23 20:43:42.390049
330,38720,200000,500000,0,0,0,2026-05-23 20:43:44.288840
331,38740,200000,500000,0,0,0,2026-05-23 20:43:46.129322
332,39000,1000000,2000000,0,0,3,2026-05-23 20:43:47.966836
333,39120,2000000,5000000,0,0,139,2026-05-23 20:43:49.795837
334,39140,1000000,2000000,0,0,386,2026-05-23 20:43:51.633663
335,39150,500000,1000000,0,0,99,2026-05-23 20:43:53.507634
336,39190,500000,1000000,0,0,32,2026-05-23 20:43:57.183011
337,39200,500000,1000000,0,0,41,2026-05-23 20:43:59.028308
338,39210,2000000,5000000,0,0,19824,2026-05-23 20:44:00.871991
339,39500,1000000,2000000,0,0,173,2026-05-23 20:44:02.717140
340,39510,500000,1000000,0,0,404,2026-05-23 20:44:04.657283
341,39540,200000,500000,0,0,118,2026-05-23 20:44:06.502210
342,39680,500000,1000000,0,0,32,2026-05-23 20:44:10.167777
343,39690,500000,1000000,0,0,7,2026-05-23 20:44:12.043693
344,40100,500000,1000000,0,0,182,2026-05-23 20:44:13.893534
345,40300,500000,1000000,0,0,49,2026-05-23 20:44:15.740039
346,40390,500000,1000000,0,0,32,2026-05-23 20:44:17.586241
347,40400,200000,500000,0,0,4,2026-05-23 20:44:19.481985
348,40700,1000000,2000000,0,0,125,2026-05-23 20:44:21.317120
349,40800,2000000,5000000,0,0,72,2026-05-23 20:44:23.213253
350,40950,200000,500000,0,0,106,2026-05-23 20:44:25.100380
351,40960,500000,1000000,0,0,128,2026-05-23 20:44:26.930536
352,40970,1000000,2000000,0,0,746,2026-05-23 20:44:28.888726
353,40990,1000000,2000000,0,0,59,2026-05-23 20:44:30.736998
354,41000,1000000,2000000,0,0,46,2026-05-23 20:44:32.564575
355,41014,200000,500000,0,0,0,2026-05-23 20:44:34.629367
356,41050,200000,500000,0,0,11,2026-05-23 20:44:36.466798
357,41070,2000000,5000000,0,0,105,2026-05-23 20:44:38.331734
358,41100,200000,500000,0,0,2,2026-05-23 20:44:40.178727
359,41500,1000000,2000000,0,0,40,2026-05-23 20:44:42.070786
360,41700,1000000,2000000,0,0,142,2026-05-23 20:44:44.184733
361,42670,200000,500000,0,0,11,2026-05-23 20:44:46.033739
362,42680,2000000,5000000,0,0,357,2026-05-23 20:44:47.866196
363,42700,2000000,5000000,0,0,527,2026-05-23 20:44:49.708352
364,42910,2000000,5000000,0,0,18,2026-05-23 20:44:51.545821
365,42960,1000000,2000000,0,0,490,2026-05-23 20:44:53.381698
366,43000,200000,500000,0,0,1,2026-05-23 20:44:55.223647
367,44340,500000,1000000,0,0,1,2026-05-23 20:44:57.063007
368,45200,200000,500000,0,0,1,2026-05-23 20:44:58.901511
369,45700,200000,500000,0,0,9,2026-05-23 20:45:00.738960
370,45740,500000,1000000,0,0,64,2026-05-23 20:45:02.577406
371,45760,500000,1000000,0,0,188,2026-05-23 20:45:04.418058
372,45770,200000,500000,0,0,25,2026-05-23 20:45:06.258727
373,46500,500000,1000000,0,0,25,2026-05-23 20:45:08.090724
374,46510,500000,1000000,0,0,5,2026-05-23 20:45:09.924390
375,46560,200000,500000,0,0,8,2026-05-23 20:45:11.983465
376,47400,500000,1000000,0,0,6,2026-05-23 20:45:14.087901
377,47780,1000000,2000000,0,0,82,2026-05-23 20:45:15.970414
378,47790,1000000,2000000,0,0,24,2026-05-23 20:45:17.813635
379,47810,1000000,2000000,0,0,394,2026-05-23 20:45:19.657144
380,47870,2000000,5000000,0,0,19,2026-05-23 20:45:21.542579
381,47890,2000000,5000000,0,0,1264,2026-05-23 20:45:23.431887
382,48000,2000000,5000000,0,0,82,2026-05-23 20:45:25.275615
383,48190,1000000,2000000,0,0,169,2026-05-23 20:45:27.130639
384,48220,500000,1000000,0,0,111,2026-05-23 20:45:28.968462
385,48240,500000,1000000,0,0,60,2026-05-23 20:45:30.805711
386,48700,5000000,10000000,0,0,3055,2026-05-23 20:45:32.646686
387,48720,1000000,2000000,0,0,99,2026-05-23 20:45:34.486545
388,48800,200000,500000,0,0,5,2026-05-23 20:45:36.381578
389,48950,200000,500000,0,0,1,2026-05-23 20:45:38.234793
390,49520,10000000,20000000,0,0,8551,2026-05-23 20:45:40.069643
391,49540,500000,1000000,0,0,13,2026-05-23 20:45:41.911424
392,49600,500000,1000000,0,0,4,2026-05-23 20:45:43.826510
393,50130,2000000,5000000,0,0,207,2026-05-23 20:45:45.655260
394,50300,2000000,5000000,0,0,31,2026-05-23 20:45:47.508248
395,50620,2000000,5000000,0,0,9,2026-05-23 20:45:49.341033
396,55040,200000,500000,0,0,1,2026-05-23 20:45:51.189825
397,55100,2000000,5000000,0,0,12,2026-05-23 20:45:53.025099
398,55110,1000000,2000000,0,0,6,2026-05-23 20:45:54.854847
399,55140,200000,500000,0,0,36,2026-05-23 20:45:56.691582
400,55150,2000000,5000000,0,0,95,2026-05-23 20:45:58.545747
401,55230,2000000,5000000,0,0,163,2026-05-23 20:46:00.379061
402,56400,2000000,5000000,0,0,305,2026-05-23 20:46:02.320948
403,57300,2000000,5000000,0,0,60,2026-05-23 20:46:04.163747
404,57640,200000,500000,0,0,4,2026-05-23 20:46:05.997609
405,57650,200000,500000,0,0,1,2026-05-23 20:46:07.838623
406,57690,1000000,2000000,0,0,87,2026-05-23 20:46:09.671746
407,57740,200000,500000,0,0,23,2026-05-23 20:46:11.507168
408,57900,1000000,2000000,0,0,24,2026-05-23 20:46:13.346105
409,58610,500000,1000000,0,0,8,2026-05-23 20:46:15.191845
410,61500,200000,500000,0,0,10,2026-05-23 20:46:17.039373
411,61700,200000,500000,0,0,19,2026-05-23 20:46:18.880298
412,63200,200000,500000,0,0,0,2026-05-23 20:46:20.912144
413,63380,2000000,5000000,0,0,34,2026-05-23 20:46:22.749141
414,63610,200000,500000,0,0,5,2026-05-23 20:46:24.599999
415,63710,200000,500000,0,0,3,2026-05-23 20:46:26.440779
416,63910,200000,500000,0,0,66,2026-05-23 20:46:28.314210
417,64000,500000,1000000,0,0,32,2026-05-23 20:46:30.392542
418,65080,200000,500000,0,0,0,2026-05-23 20:46:32.228519
419,65300,200000,500000,0,0,9,2026-05-23 20:46:34.060230
420,65540,500000,1000000,0,0,103,2026-05-23 20:46:35.906746
421,65600,200000,500000,0,0,5,2026-05-23 20:46:37.741757
422,65780,500000,1000000,0,0,6,2026-05-23 20:46:39.591834
423,65790,1000000,2000000,0,0,10,2026-05-23 20:46:41.434584
424,65800,2000000,5000000,0,0,284,2026-05-23 20:46:43.280106
425,65930,2000000,5000000,0,0,15,2026-05-23 20:46:45.113976
426,65980,1000000,2000000,0,0,268,2026-05-23 20:46:46.973804
427,67370,2000000,5000000,0,0,19,2026-05-23 20:46:48.829949
428,70000,1000000,2000000,0,0,3,2026-05-23 20:46:50.679717
429,70300,500000,1000000,0,0,11,2026-05-23 20:46:52.558590
430,70400,500000,1000000,0,0,12,2026-05-23 20:46:54.405773
431,70600,500000,1000000,0,0,23,2026-05-23 20:46:56.408633
432,70660,200000,500000,0,0,0,2026-05-23 20:46:58.273545
433,71250,500000,1000000,0,0,88,2026-05-23 20:47:00.112732
434,71340,500000,1000000,0,0,35,2026-05-23 20:47:01.952152
435,72000,200000,500000,0,0,0,2026-05-23 20:47:03.826392
436,72200,500000,1000000,0,0,14,2026-05-23 20:47:05.663654
437,72400,200000,500000,0,0,0,2026-05-23 20:47:07.531684
438,72850,5000000,10000000,0,0,1463,2026-05-23 20:47:09.366675
439,73010,200000,500000,0,0,5,2026-05-23 20:47:11.204103
440,73020,200000,500000,0,0,8,2026-05-23 20:47:13.092796
441,73170,200000,500000,0,0,72,2026-05-23 20:47:14.924850
442,78000,500000,1000000,0,0,387,2026-05-23 20:47:16.811573
443,91200,500000,1000000,0,0,2,2026-05-23 20:47:18.677754
444,91330,500000,1000000,0,0,0,2026-05-23 20:47:20.540172
445,91600,1000000,2000000,0,0,4,2026-05-23 20:47:22.465404
446,92000,200000,500000,0,0,0,2026-05-23 20:47:26.145763
447,92800,1000000,2000000,0,0,11,2026-05-23 20:47:28.034399
448,93200,200000,500000,0,0,1,2026-05-23 20:47:30.078593
449,94200,500000,1000000,0,0,0,2026-05-23 20:47:31.909254
450,94300,200000,500000,0,0,3,2026-05-23 20:47:33.753924
451,94400,500000,1000000,0,0,6,2026-05-23 20:47:35.618012
452,94590,500000,1000000,0,0,0,2026-05-23 20:47:37.542113
453,95300,200000,500000,0,0,0,2026-05-23 20:47:39.445642
454,95400,500000,1000000,0,0,29,2026-05-23 20:47:41.280575
455,96000,2000000,5000000,0,0,10,2026-05-23 20:47:43.112832
456,96100,1000000,2000000,0,0,0,2026-05-23 20:47:44.965280
457,97100,500000,1000000,0,0,0,2026-05-23 20:47:47.119260
458,97330,200000,500000,0,0,13,2026-05-23 20:47:49.220270
459,98200,500000,1000000,0,0,1,2026-05-23 20:47:51.054483
460,98400,500000,1000000,0,0,1,2026-05-23 20:47:52.793516
461,98800,200000,500000,0,0,18,2026-05-23 20:47:54.689693
462,98900,200000,500000,0,0,2,2026-05-23 20:47:56.520159
463,99300,500000,1000000,0,0,0,2026-05-23 20:47:58.723910
464,99700,200000,500000,0,0,0,2026-05-23 20:48:00.710550
465,99900,2000000,5000000,0,0,132,2026-05-23 20:48:02.547917
